order_id,order_date,customer_id,gender,age_group,product_id,product_name,category,unit_price,quantity,amount
O00196,2024-03-14,C008,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00197,2024-03-14,C021,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00197,2024-03-14,C021,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00198,2024-03-14,C025,female,20s,P01,T-shirt,Tops,2900,1,2900
O00198,2024-03-14,C025,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00199,2024-03-14,C029,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00199,2024-03-14,C029,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00200,2024-03-14,C032,male,50+,P06,Wide Pants,Bottoms,6900,1,6900
O00201,2024-03-14,C045,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00201,2024-03-14,C045,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00202,2024-03-15,C032,male,50+,P01,T-shirt,Tops,2900,1,2900
O00202,2024-03-15,C032,male,50+,P07,Pleated Skirt,Bottoms,5900,2,11800
O00202,2024-03-15,C032,male,50+,P19,Scarf,Accessories,2900,1,2900
O00203,2024-03-15,C140,female,20s,P03,Blouse,Tops,4900,1,4900
O00203,2024-03-15,C140,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00203,2024-03-15,C140,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00204,2024-03-16,C047,female,20s,P01,T-shirt,Tops,2900,1,2900
O00204,2024-03-16,C047,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00205,2024-03-16,C122,male,30s,P02,Knit Sweater,Tops,6900,1,6900
O00205,2024-03-16,C122,male,30s,P10,Down Jacket,Outerwear,19800,1,19800
O00206,2024-03-16,C141,female,30s,P01,T-shirt,Tops,2900,1,2900
O00207,2024-03-17,C031,female,20s,P03,Blouse,Tops,4900,1,4900
O00207,2024-03-17,C031,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00207,2024-03-17,C031,female,20s,P20,Cap,Accessories,2400,1,2400
O00208,2024-03-17,C101,female,20s,P01,T-shirt,Tops,2900,1,2900
O00209,2024-03-18,C004,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00210,2024-03-18,C005,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00210,2024-03-18,C005,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00210,2024-03-18,C005,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00211,2024-03-18,C005,female,20s,P19,Scarf,Accessories,2900,1,2900
O00212,2024-03-18,C045,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00212,2024-03-18,C045,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00213,2024-03-18,C097,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00213,2024-03-18,C097,male,30s,P14,Sneakers,Shoes,8900,1,8900
O00214,2024-03-19,C003,female,40s,P03,Blouse,Tops,4900,1,4900
O00214,2024-03-19,C003,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00215,2024-03-19,C025,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00215,2024-03-19,C025,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00216,2024-03-20,C003,female,40s,P01,T-shirt,Tops,2900,1,2900
O00216,2024-03-20,C003,female,40s,P02,Knit Sweater,Tops,6900,1,6900
O00216,2024-03-20,C003,female,40s,P04,Hoodie,Tops,5900,1,5900
O00217,2024-03-20,C023,female,20s,P17,Tote Bag,Bags,6900,1,6900
O00218,2024-03-20,C103,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00218,2024-03-20,C103,female,20s,P15,Loafers,Shoes,11800,1,11800
O00219,2024-03-21,C035,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00219,2024-03-21,C035,female,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00220,2024-03-22,C014,female,10s,P03,Blouse,Tops,4900,1,4900
O00220,2024-03-22,C014,female,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00221,2024-03-22,C027,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00221,2024-03-22,C027,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00222,2024-03-22,C056,female,20s,P04,Hoodie,Tops,5900,1,5900
O00222,2024-03-22,C056,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00222,2024-03-22,C056,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00223,2024-03-23,C001,male,10s,P04,Hoodie,Tops,5900,1,5900
O00223,2024-03-23,C001,male,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00223,2024-03-23,C001,male,10s,P16,Ankle Boots,Shoes,13800,1,13800
O00224,2024-03-23,C133,male,40s,P13,Knit Dress,Dresses,9900,1,9900
O00224,2024-03-23,C133,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00225,2024-03-24,C053,female,30s,P04,Hoodie,Tops,5900,1,5900
O00226,2024-03-24,C118,female,20s,P15,Loafers,Shoes,11800,1,11800
O00227,2024-03-25,C051,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00228,2024-03-25,C059,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00229,2024-03-25,C097,male,30s,P01,T-shirt,Tops,2900,1,2900
O00230,2024-03-27,C036,female,30s,P03,Blouse,Tops,4900,1,4900
O00230,2024-03-27,C036,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00230,2024-03-27,C036,female,30s,P19,Scarf,Accessories,2900,1,2900
O00231,2024-03-27,C103,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00232,2024-03-27,C137,female,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00233,2024-03-28,C004,female,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00233,2024-03-28,C004,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00234,2024-03-29,C004,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00234,2024-03-29,C004,female,30s,P17,Tote Bag,Bags,6900,2,13800
O00235,2024-03-29,C136,male,30s,P21,Socks Set,Accessories,1500,1,1500
O00236,2024-03-30,C046,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00237,2024-03-31,C010,female,10s,P01,T-shirt,Tops,2900,1,2900
O00237,2024-03-31,C010,female,10s,P04,Hoodie,Tops,5900,1,5900
O00237,2024-03-31,C010,female,10s,P11,Denim Jacket,Outerwear,9800,1,9800
O00238,2024-03-31,C016,female,40s,P03,Blouse,Tops,4900,1,4900
O00238,2024-03-31,C016,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00238,2024-03-31,C016,female,40s,P14,Sneakers,Shoes,8900,1,8900
O00239,2024-03-31,C142,male,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00239,2024-03-31,C142,male,30s,P17,Tote Bag,Bags,6900,1,6900
O00239,2024-03-31,C142,male,30s,P21,Socks Set,Accessories,1500,1,1500
O00240,2024-04-01,C008,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00241,2024-04-02,C026,male,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00241,2024-04-02,C026,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00242,2024-04-02,C063,female,50+,P19,Scarf,Accessories,2900,1,2900
O00243,2024-04-03,C136,male,30s,P17,Tote Bag,Bags,6900,1,6900
O00244,2024-04-04,C025,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00244,2024-04-04,C025,female,20s,P15,Loafers,Shoes,11800,1,11800
O00245,2024-04-04,C070,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00246,2024-04-04,C105,female,30s,P15,Loafers,Shoes,11800,1,11800
O00247,2024-04-04,C138,female,50+,P11,Denim Jacket,Outerwear,9800,1,9800
O00247,2024-04-04,C138,female,50+,P14,Sneakers,Shoes,8900,1,8900
O00247,2024-04-04,C138,female,50+,P17,Tote Bag,Bags,6900,1,6900
O00248,2024-04-05,C025,female,20s,P01,T-shirt,Tops,2900,1,2900
O00248,2024-04-05,C025,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00248,2024-04-05,C025,female,20s,P03,Blouse,Tops,4900,1,4900
O00249,2024-04-05,C026,male,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00250,2024-04-06,C053,female,30s,P01,T-shirt,Tops,2900,1,2900
O00251,2024-04-06,C056,female,20s,P04,Hoodie,Tops,5900,1,5900
O00252,2024-04-06,C075,female,20s,P20,Cap,Accessories,2400,1,2400
O00253,2024-04-07,C010,female,10s,P12,Shirt Dress,Dresses,8900,1,8900
O00254,2024-04-07,C096,female,10s,P21,Socks Set,Accessories,1500,1,1500
O00255,2024-04-08,C011,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00255,2024-04-08,C011,female,40s,P11,Denim Jacket,Outerwear,9800,1,9800
O00255,2024-04-08,C011,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00256,2024-04-08,C013,female,20s,P03,Blouse,Tops,4900,2,9800
O00256,2024-04-08,C013,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00256,2024-04-08,C013,female,20s,P20,Cap,Accessories,2400,1,2400
O00257,2024-04-08,C059,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00258,2024-04-09,C031,female,20s,P04,Hoodie,Tops,5900,1,5900
O00259,2024-04-10,C008,male,30s,P09,Trench Coat,Outerwear,24800,2,49600
O00259,2024-04-10,C008,male,30s,P15,Loafers,Shoes,11800,1,11800
O00260,2024-04-10,C027,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00261,2024-04-10,C101,female,20s,P11,Denim Jacket,Outerwear,9800,2,19600
O00262,2024-04-10,C107,female,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00263,2024-04-10,C129,male,40s,P02,Knit Sweater,Tops,6900,1,6900
O00263,2024-04-10,C129,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00263,2024-04-10,C129,male,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00264,2024-04-11,C114,male,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00264,2024-04-11,C114,male,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00264,2024-04-11,C114,male,20s,P20,Cap,Accessories,2400,1,2400
O00265,2024-04-12,C016,female,40s,P03,Blouse,Tops,4900,2,9800
O00265,2024-04-12,C016,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00265,2024-04-12,C016,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00266,2024-04-12,C103,female,20s,P20,Cap,Accessories,2400,2,4800
O00267,2024-04-12,C126,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00268,2024-04-14,C053,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00268,2024-04-14,C053,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00269,2024-04-14,C056,female,20s,P21,Socks Set,Accessories,1500,2,3000
O00270,2024-04-14,C130,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00271,2024-04-15,C028,female,20s,P19,Scarf,Accessories,2900,1,2900
O00272,2024-04-15,C072,female,40s,P03,Blouse,Tops,4900,1,4900
O00272,2024-04-15,C072,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00272,2024-04-15,C072,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00273,2024-04-15,C107,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00273,2024-04-15,C107,female,30s,P20,Cap,Accessories,2400,1,2400
O00274,2024-04-16,C030,female,10s,P19,Scarf,Accessories,2900,1,2900
O00275,2024-04-17,C026,male,30s,P03,Blouse,Tops,4900,2,9800
O00275,2024-04-17,C026,male,30s,P04,Hoodie,Tops,5900,1,5900
O00276,2024-04-17,C060,female,30s,P07,Pleated Skirt,Bottoms,5900,2,11800
O00276,2024-04-17,C060,female,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00276,2024-04-17,C060,female,30s,P19,Scarf,Accessories,2900,1,2900
O00277,2024-04-17,C099,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00278,2024-04-18,C010,female,10s,P03,Blouse,Tops,4900,1,4900
O00279,2024-04-18,C014,female,10s,P04,Hoodie,Tops,5900,2,11800
O00279,2024-04-18,C014,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00279,2024-04-18,C014,female,10s,P18,Shoulder Bag,Bags,9800,2,19600
O00280,2024-04-18,C058,male,30s,P04,Hoodie,Tops,5900,1,5900
O00280,2024-04-18,C058,male,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00280,2024-04-18,C058,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00281,2024-04-20,C003,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00282,2024-04-20,C008,male,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00282,2024-04-20,C008,male,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00282,2024-04-20,C008,male,30s,P18,Shoulder Bag,Bags,9800,1,9800
O00283,2024-04-20,C017,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00284,2024-04-20,C025,female,20s,P03,Blouse,Tops,4900,1,4900
O00284,2024-04-20,C025,female,20s,P18,Shoulder Bag,Bags,9800,1,9800
O00285,2024-04-20,C026,male,30s,P09,Trench Coat,Outerwear,24800,1,24800
O00286,2024-04-20,C032,male,50+,P05,Skinny Denim,Bottoms,7900,2,15800
O00286,2024-04-20,C032,male,50+,P08,Chino Pants,Bottoms,5900,1,5900
O00287,2024-04-20,C037,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00287,2024-04-20,C037,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00288,2024-04-20,C075,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00288,2024-04-20,C075,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00289,2024-04-20,C115,female,30s,P03,Blouse,Tops,4900,1,4900
O00289,2024-04-20,C115,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00290,2024-04-21,C004,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00291,2024-04-21,C057,female,40s,P12,Shirt Dress,Dresses,8900,2,17800
O00292,2024-04-22,C001,male,10s,P08,Chino Pants,Bottoms,5900,1,5900
O00292,2024-04-22,C001,male,10s,P15,Loafers,Shoes,11800,1,11800
O00293,2024-04-22,C076,male,40s,P11,Denim Jacket,Outerwear,9800,2,19600
O00294,2024-04-23,C008,male,30s,P11,Denim Jacket,Outerwear,9800,2,19600
O00295,2024-04-26,C034,female,50+,P15,Loafers,Shoes,11800,1,11800
O00295,2024-04-26,C034,female,50+,P20,Cap,Accessories,2400,1,2400
O00296,2024-04-26,C097,male,30s,P12,Shirt Dress,Dresses,8900,1,8900
O00296,2024-04-26,C097,male,30s,P15,Loafers,Shoes,11800,1,11800
O00297,2024-04-26,C148,female,20s,P04,Hoodie,Tops,5900,1,5900
O00297,2024-04-26,C148,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00298,2024-04-27,C002,male,50+,P17,Tote Bag,Bags,6900,1,6900
O00298,2024-04-27,C002,male,50+,P18,Shoulder Bag,Bags,9800,1,9800
O00299,2024-04-27,C018,female,40s,P20,Cap,Accessories,2400,1,2400
O00300,2024-04-27,C068,female,20s,P09,Trench Coat,Outerwear,24800,1,24800
O00300,2024-04-27,C068,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00301,2024-04-27,C135,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00302,2024-04-28,C062,female,20s,P03,Blouse,Tops,4900,2,9800
O00302,2024-04-28,C062,female,20s,P05,Skinny Denim,Bottoms,7900,2,15800
O00302,2024-04-28,C062,female,20s,P17,Tote Bag,Bags,6900,1,6900
O00303,2024-04-29,C046,female,30s,P13,Knit Dress,Dresses,9900,2,19800
O00304,2024-04-29,C054,male,10s,P09,Trench Coat,Outerwear,24800,1,24800
O00304,2024-04-29,C054,male,10s,P17,Tote Bag,Bags,6900,1,6900
O00305,2024-04-30,C025,female,20s,P03,Blouse,Tops,4900,1,4900
O00305,2024-04-30,C025,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00306,2024-04-30,C070,female,20s,P03,Blouse,Tops,4900,1,4900
O00307,2024-05-01,C021,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00307,2024-05-01,C021,female,30s,P06,Wide Pants,Bottoms,6900,2,13800
O00307,2024-05-01,C021,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00308,2024-05-01,C051,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00309,2024-05-02,C006,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00310,2024-05-03,C063,female,50+,P20,Cap,Accessories,2400,1,2400
O00311,2024-05-04,C060,female,30s,P01,T-shirt,Tops,2900,1,2900
O00311,2024-05-04,C060,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00312,2024-05-05,C101,female,20s,P03,Blouse,Tops,4900,1,4900
O00312,2024-05-05,C101,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00312,2024-05-05,C101,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00313,2024-05-07,C023,female,20s,P01,T-shirt,Tops,2900,1,2900
O00313,2024-05-07,C023,female,20s,P02,Knit Sweater,Tops,6900,1,6900
O00313,2024-05-07,C023,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00314,2024-05-07,C061,female,20s,P15,Loafers,Shoes,11800,1,11800
O00315,2024-05-08,C006,male,40s,P04,Hoodie,Tops,5900,1,5900
O00316,2024-05-08,C099,female,30s,P06,Wide Pants,Bottoms,6900,1,6900
O00316,2024-05-08,C099,female,30s,P11,Denim Jacket,Outerwear,9800,1,9800
O00317,2024-05-08,C102,male,30s,P04,Hoodie,Tops,5900,1,5900
O00317,2024-05-08,C102,male,30s,P08,Chino Pants,Bottoms,5900,1,5900
O00318,2024-05-08,C117,female,10s,P01,T-shirt,Tops,2900,1,2900
O00318,2024-05-08,C117,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00318,2024-05-08,C117,female,10s,P10,Down Jacket,Outerwear,19800,1,19800
O00319,2024-05-09,C034,female,50+,P09,Trench Coat,Outerwear,24800,1,24800
O00320,2024-05-11,C033,male,40s,P14,Sneakers,Shoes,8900,1,8900
O00321,2024-05-12,C010,female,10s,P01,T-shirt,Tops,2900,1,2900
O00321,2024-05-12,C010,female,10s,P05,Skinny Denim,Bottoms,7900,1,7900
O00321,2024-05-12,C010,female,10s,P18,Shoulder Bag,Bags,9800,1,9800
O00322,2024-05-12,C074,male,20s,P14,Sneakers,Shoes,8900,1,8900
O00323,2024-05-12,C103,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00323,2024-05-12,C103,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00323,2024-05-12,C103,female,20s,P19,Scarf,Accessories,2900,1,2900
O00324,2024-05-13,C030,female,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00324,2024-05-13,C030,female,10s,P08,Chino Pants,Bottoms,5900,1,5900
O00324,2024-05-13,C030,female,10s,P17,Tote Bag,Bags,6900,1,6900
O00325,2024-05-14,C103,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00326,2024-05-14,C105,female,30s,P01,T-shirt,Tops,2900,1,2900
O00326,2024-05-14,C105,female,30s,P19,Scarf,Accessories,2900,1,2900
O00327,2024-05-14,C136,male,30s,P04,Hoodie,Tops,5900,1,5900
O00328,2024-05-15,C031,female,20s,P21,Socks Set,Accessories,1500,1,1500
O00329,2024-05-15,C038,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00330,2024-05-16,C045,female,20s,P04,Hoodie,Tops,5900,1,5900
O00330,2024-05-16,C045,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00331,2024-05-17,C100,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00332,2024-05-17,C109,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00333,2024-05-18,C004,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00333,2024-05-18,C004,female,30s,P21,Socks Set,Accessories,1500,2,3000
O00334,2024-05-18,C025,female,20s,P15,Loafers,Shoes,11800,1,11800
O00335,2024-05-19,C027,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00336,2024-05-19,C043,female,20s,P03,Blouse,Tops,4900,2,9800
O00336,2024-05-19,C043,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00336,2024-05-19,C043,female,20s,P20,Cap,Accessories,2400,1,2400
O00337,2024-05-20,C006,male,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00337,2024-05-20,C006,male,40s,P17,Tote Bag,Bags,6900,1,6900
O00338,2024-05-21,C025,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00339,2024-05-21,C067,female,20s,P04,Hoodie,Tops,5900,1,5900
O00340,2024-05-22,C061,female,20s,P03,Blouse,Tops,4900,1,4900
O00341,2024-05-22,C073,male,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00341,2024-05-22,C073,male,20s,P15,Loafers,Shoes,11800,1,11800
O00342,2024-05-23,C026,male,30s,P16,Ankle Boots,Shoes,13800,1,13800
O00343,2024-05-24,C122,male,30s,P14,Sneakers,Shoes,8900,1,8900
O00344,2024-05-25,C069,female,40s,P09,Trench Coat,Outerwear,24800,1,24800
O00344,2024-05-25,C069,female,40s,P10,Down Jacket,Outerwear,19800,1,19800
O00344,2024-05-25,C069,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00345,2024-05-26,C012,female,10s,P01,T-shirt,Tops,2900,1,2900
O00345,2024-05-26,C012,female,10s,P04,Hoodie,Tops,5900,1,5900
O00345,2024-05-26,C012,female,10s,P17,Tote Bag,Bags,6900,1,6900
O00346,2024-05-26,C101,female,20s,P06,Wide Pants,Bottoms,6900,1,6900
O00346,2024-05-26,C101,female,20s,P16,Ankle Boots,Shoes,13800,1,13800
O00347,2024-05-27,C058,male,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00348,2024-05-28,C027,female,40s,P04,Hoodie,Tops,5900,1,5900
O00348,2024-05-28,C027,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00348,2024-05-28,C027,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00349,2024-05-28,C036,female,30s,P14,Sneakers,Shoes,8900,1,8900
O00350,2024-05-28,C099,female,30s,P04,Hoodie,Tops,5900,1,5900
O00350,2024-05-28,C099,female,30s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00350,2024-05-28,C099,female,30s,P17,Tote Bag,Bags,6900,1,6900
O00351,2024-05-28,C112,female,50+,P10,Down Jacket,Outerwear,19800,1,19800
O00352,2024-05-29,C008,male,30s,P19,Scarf,Accessories,2900,1,2900
O00353,2024-05-29,C040,female,40s,P01,T-shirt,Tops,2900,1,2900
O00354,2024-05-29,C105,female,30s,P14,Sneakers,Shoes,8900,2,17800
O00355,2024-05-30,C001,male,10s,P14,Sneakers,Shoes,8900,1,8900
O00355,2024-05-30,C001,male,10s,P18,Shoulder Bag,Bags,9800,1,9800
O00356,2024-05-31,C018,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00356,2024-05-31,C018,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00357,2024-05-31,C037,female,40s,P05,Skinny Denim,Bottoms,7900,2,15800
O00358,2024-05-31,C061,female,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00359,2024-06-01,C069,female,40s,P03,Blouse,Tops,4900,1,4900
O00360,2024-06-02,C032,male,50+,P01,T-shirt,Tops,2900,1,2900
O00361,2024-06-02,C116,female,40s,P01,T-shirt,Tops,2900,2,5800
O00361,2024-06-02,C116,female,40s,P03,Blouse,Tops,4900,1,4900
O00362,2024-06-03,C138,female,50+,P01,T-shirt,Tops,2900,1,2900
O00362,2024-06-03,C138,female,50+,P14,Sneakers,Shoes,8900,1,8900
O00363,2024-06-04,C048,male,20s,P05,Skinny Denim,Bottoms,7900,1,7900
O00364,2024-06-05,C004,female,30s,P14,Sneakers,Shoes,8900,2,17800
O00364,2024-06-05,C004,female,30s,P20,Cap,Accessories,2400,2,4800
O00364,2024-06-05,C004,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00365,2024-06-05,C044,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00366,2024-06-05,C074,male,20s,P01,T-shirt,Tops,2900,1,2900
O00366,2024-06-05,C074,male,20s,P17,Tote Bag,Bags,6900,2,13800
O00367,2024-06-06,C027,female,40s,P21,Socks Set,Accessories,1500,1,1500
O00368,2024-06-07,C053,female,30s,P05,Skinny Denim,Bottoms,7900,1,7900
O00368,2024-06-07,C053,female,30s,P19,Scarf,Accessories,2900,2,5800
O00369,2024-06-07,C098,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00369,2024-06-07,C098,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00369,2024-06-07,C098,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00370,2024-06-08,C035,female,40s,P01,T-shirt,Tops,2900,1,2900
O00370,2024-06-08,C035,female,40s,P05,Skinny Denim,Bottoms,7900,1,7900
O00370,2024-06-08,C035,female,40s,P12,Shirt Dress,Dresses,8900,1,8900
O00371,2024-06-09,C051,male,40s,P04,Hoodie,Tops,5900,1,5900
O00371,2024-06-09,C051,male,40s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00372,2024-06-09,C096,female,10s,P06,Wide Pants,Bottoms,6900,1,6900
O00372,2024-06-09,C096,female,10s,P08,Chino Pants,Bottoms,5900,1,5900
O00372,2024-06-09,C096,female,10s,P09,Trench Coat,Outerwear,24800,1,24800
O00373,2024-06-09,C116,female,40s,P17,Tote Bag,Bags,6900,1,6900
O00374,2024-06-10,C011,female,40s,P01,T-shirt,Tops,2900,1,2900
O00374,2024-06-10,C011,female,40s,P06,Wide Pants,Bottoms,6900,1,6900
O00375,2024-06-10,C019,female,40s,P13,Knit Dress,Dresses,9900,2,19800
O00375,2024-06-10,C019,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00376,2024-06-10,C021,female,30s,P01,T-shirt,Tops,2900,1,2900
O00376,2024-06-10,C021,female,30s,P21,Socks Set,Accessories,1500,1,1500
O00377,2024-06-10,C035,female,40s,P08,Chino Pants,Bottoms,5900,1,5900
O00377,2024-06-10,C035,female,40s,P18,Shoulder Bag,Bags,9800,1,9800
O00378,2024-06-11,C009,female,50+,P12,Shirt Dress,Dresses,8900,1,8900
O00378,2024-06-11,C009,female,50+,P13,Knit Dress,Dresses,9900,1,9900
O00378,2024-06-11,C009,female,50+,P20,Cap,Accessories,2400,1,2400
O00379,2024-06-11,C024,female,30s,P19,Scarf,Accessories,2900,1,2900
O00380,2024-06-11,C103,female,20s,P03,Blouse,Tops,4900,1,4900
O00380,2024-06-11,C103,female,20s,P08,Chino Pants,Bottoms,5900,1,5900
O00381,2024-06-11,C113,female,20s,P01,T-shirt,Tops,2900,2,5800
O00381,2024-06-11,C113,female,20s,P07,Pleated Skirt,Bottoms,5900,1,5900
O00381,2024-06-11,C113,female,20s,P12,Shirt Dress,Dresses,8900,1,8900
O00382,2024-06-13,C123,female,10s,P19,Scarf,Accessories,2900,1,2900
O00383,2024-06-13,C147,male,40s,P13,Knit Dress,Dresses,9900,1,9900
O00384,2024-06-14,C013,female,20s,P14,Sneakers,Shoes,8900,1,8900
O00385,2024-06-15,C023,female,20s,P11,Denim Jacket,Outerwear,9800,1,9800
O00385,2024-06-15,C023,female,20s,P13,Knit Dress,Dresses,9900,1,9900
O00386,2024-06-15,C051,male,40s,P05,Skinny Denim,Bottoms,7900,1,7900
