mesh_code,est_all,emp_all,est_manufacturing,emp_manufacturing,est_ict,emp_ict,est_wholesale_retail,emp_wholesale_retail,est_finance,emp_finance,est_real_estate,emp_real_estate,est_professional,emp_professional,est_accommodation_food,emp_accommodation_food,est_medical_welfare,emp_medical_welfare,lat,lon,ward_code,ward_ja
533946054,118,3127,5,45,5,236,28,780,2,2,6,33,10,545,7,43,14,195,35.67291666666667,139.821875,13108,江東区
533946061,68,5003,1,13,4,506,12,706,2,14,3,96,4,130,6,46,11,208,35.66875,139.828125,13108,江東区
533946062,119,1904,12,263,2,5,25,147,1,26,9,41,4,6,10,171,17,379,35.66875,139.834375,13108,江東区
533946063,135,1822,6,37,5,126,32,749,0,0,6,83,8,46,15,100,24,316,35.67291666666667,139.828125,13108,江東区
533946064,164,2338,7,10,1,1,41,952,4,68,5,28,1,4,28,437,21,323,35.67291666666667,139.834375,13108,江東区
533946071,122,1077,16,165,4,9,21,108,3,18,7,17,6,25,10,114,13,165,35.66875,139.84062500000002,13108,江東区
533946073,116,1017,12,70,1,2,24,160,1,12,8,43,2,38,13,40,17,148,35.67291666666667,139.84062500000002,13108,江東区
533946081,61,560,3,8,2,14,11,101,1,1,11,30,3,5,3,28,3,18,35.66875,139.853125,13123,江戸川区
533946082,204,3532,2,51,6,1177,67,1104,9,90,10,23,5,6,24,294,27,424,35.66875,139.859375,13123,江戸川区
533946083,90,584,2,8,1,3,16,54,0,0,14,40,2,2,8,35,2,18,35.67291666666667,139.853125,13123,江戸川区
533946084,83,1698,8,40,0,0,18,239,0,0,8,27,2,24,9,203,8,902,35.67291666666667,139.859375,13123,江戸川区
533946091,113,2918,3,80,2,4,29,360,1,15,8,671,6,86,6,111,10,175,35.66875,139.86562500000002,13123,江戸川区
533946092,131,1038,3,14,2,23,29,299,2,7,18,57,5,61,19,116,13,109,35.66875,139.87187500000002,13123,江戸川区
533946093,120,1837,6,25,2,15,23,313,1,2,11,32,6,14,6,44,8,105,35.67291666666667,139.86562500000002,13123,江戸川区
533946094,116,910,6,25,1,1,20,163,0,0,12,38,3,9,9,73,23,219,35.67291666666667,139.87187500000002,13123,江戸川区
533946101,102,24665,0,0,2,40,11,120,5,176,0,0,3,113,16,121,9,105,35.677083333333336,139.753125,13101,千代田区
533946102,1544,35292,14,3318,22,884,110,3140,476,8006,542,1344,106,12647,53,1219,17,84,35.677083333333336,139.759375,13101,千代田区
533946104,125,5357,4,439,4,230,15,3006,11,302,6,44,59,942,4,32,4,52,35.681250000000006,139.759375,13101,千代田区
533946111,1082,67755,25,7426,60,2815,235,19414,96,17922,87,1411,150,6751,178,2728,53,797,35.677083333333336,139.765625,13101,千代田区
533946112,1683,48787,59,3026,102,4224,403,13227,107,3401,178,2304,269,3073,135,1139,76,825,35.677083333333336,139.771875,13102,中央区
533946113,1252,53048,19,4711,30,1939,477,9190,129,14876,84,3512,102,3174,215,4134,20,265,35.681250000000006,139.765625,13101,千代田区
533946114,2211,77469,43,1917,81,4974,598,17551,322,17069,181,4580,254,6569,256,4109,106,2357,35.681250000000006,139.771875,13102,中央区
533946121,1864,35928,108,1288,161,6696,447,7996,78,1465,137,676,275,2350,194,1507,44,467,35.677083333333336,139.77812500000002,13102,中央区
533946122,835,30866,51,735,90,14177,216,4435,36,1316,53,624,112,1076,62,646,34,1299,35.677083333333336,139.784375,13102,中央区
533946123,1176,38713,37,475,94,3888,263,8545,112,5858,104,1017,156,2171,90,1078,37,335,35.681250000000006,139.77812500000002,13102,中央区
533946124,1100,20374,70,2575,108,3783,303,5258,28,640,80,383,155,1621,84,1562,39,278,35.681250000000006,139.784375,13102,中央区
533946131,224,7440,22,146,15,3576,62,701,4,215,14,55,15,95,18,129,5,23,35.677083333333336,139.790625,13108,江東区
533946132,269,3158,31,274,18,567,57,882,3,321,33,100,11,32,23,115,26,369,35.677083333333336,139.796875,13108,江東区
533946133,197,8870,18,577,5,146,47,2314,4,834,15,129,19,241,25,2178,6,52,35.681250000000006,139.790625,13102,中央区
533946134,276,2417,32,164,4,30,68,483,1,2,29,152,17,113,25,130,20,246,35.681250000000006,139.796875,13108,江東区
533946141,196,1913,36,443,4,9,45,515,2,23,31,97,17,154,6,75,12,95,35.677083333333336,139.80312500000002,13108,江東区
533946142,85,1038,8,156,6,79,21,293,0,0,12,27,5,10,7,49,7,56,35.677083333333336,139.80937500000002,13108,江東区
533946143,350,2221,66,361,6,34,84,559,2,10,21,45,16,50,28,132,34,453,35.681250000000006,139.80312500000002,13108,江東区
533946144,189,2128,33,239,1,1,44,465,2,22,13,41,6,12,16,347,14,209,35.681250000000006,139.80937500000002,13108,江東区
533946151,192,6328,19,232,11,615,61,2223,5,817,17,56,16,72,12,114,7,106,35.677083333333336,139.815625,13108,江東区
533946152,116,1934,12,150,1,1,22,955,0,0,12,62,8,172,7,73,10,100,35.677083333333336,139.821875,13108,江東区
533946153,400,2637,65,378,2,3,97,677,3,50,19,34,13,71,56,184,38,466,35.681250000000006,139.815625,13108,江東区
533946154,195,2000,32,377,1,18,38,416,1,1,19,44,5,28,14,72,21,328,35.681250000000006,139.821875,13108,江東区
533946161,133,2421,11,54,2,191,26,254,1,29,6,16,3,16,21,337,13,458,35.677083333333336,139.828125,13108,江東区
533946162,182,1372,26,94,2,35,34,255,2,47,19,102,4,12,13,175,22,151,35.677083333333336,139.834375,13108,江東区
533946163,331,2898,8,35,7,46,130,1272,2,7,23,82,7,30,45,553,29,338,35.681250000000006,139.828125,13108,江東区
533946164,222,1227,9,66,1,3,73,318,2,10,9,16,2,11,29,107,31,293,35.681250000000006,139.834375,13108,江東区
533946171,193,1557,36,352,1,1,34,182,1,16,11,50,3,5,23,121,20,400,35.677083333333336,139.84062500000002,13108,江東区
533946172,8,36,2,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,35.677083333333336,139.846875,13108,江東区
533946173,127,1026,27,239,2,3,22,80,1,2,3,5,9,80,9,25,15,284,35.681250000000006,139.84062500000002,13108,江東区
533946174,41,309,5,34,1,2,8,31,0,0,4,17,1,1,5,30,5,67,35.681250000000006,139.846875,13123,江戸川区
533946181,38,302,4,13,0,0,4,25,0,0,3,3,2,4,3,15,5,80,35.677083333333336,139.853125,13123,江戸川区
533946182,110,802,10,37,5,12,17,90,1,3,11,35,4,6,9,47,8,129,35.677083333333336,139.859375,13123,江戸川区
533946183,3,5,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,35.681250000000006,139.853125,13123,江戸川区
533946184,109,1344,9,25,0,0,34,261,0,0,15,52,5,531,9,33,14,195,35.681250000000006,139.859375,13123,江戸川区
533946191,106,1067,10,71,1,4,14,52,2,6,24,63,4,14,5,31,7,230,35.677083333333336,139.86562500000002,13123,江戸川区
533946192,120,907,12,79,1,2,31,374,1,25,13,33,3,23,5,29,3,11,35.677083333333336,139.87187500000002,13123,江戸川区
533946193,225,2404,16,162,5,18,47,503,6,94,19,68,9,59,24,322,44,677,35.681250000000006,139.86562500000002,13123,江戸川区
533946194,156,1705,36,330,3,4,22,462,1,1,11,28,6,10,5,36,7,131,35.681250000000006,139.87187500000002,13123,江戸川区
533946201,7,775,0,0,0,0,2,70,1,4,0,0,0,0,1,8,0,0,35.68541666666667,139.753125,13101,千代田区
533946202,165,16633,11,2689,0,0,33,3585,37,6107,9,198,16,1617,16,804,5,149,35.68541666666667,139.759375,13101,千代田区
533946203,12,843,0,0,2,117,1,3,0,0,0,0,0,0,2,29,0,0,35.68958333333334,139.753125,13101,千代田区
533946204,277,17207,11,253,30,4216,44,4352,11,801,14,369,60,1041,29,466,13,155,35.68958333333334,139.759375,13101,千代田区
533946211,1096,94144,23,2522,94,11020,183,13114,159,31415,48,3601,145,14532,171,3675,45,1049,35.68541666666667,139.765625,13101,千代田区
533946212,853,42410,15,477,40,2237,283,13356,69,8116,81,4733,72,1836,115,1829,36,413,35.68541666666667,139.771875,13102,中央区
533946213,1377,63642,52,3093,143,4628,261,12304,73,10885,112,3109,230,13961,128,1158,42,925,35.68958333333334,139.765625,13101,千代田区
533946214,1995,39078,62,2068,135,6056,609,9694,79,1433,187,2411,240,2810,248,4322,67,484,35.68958333333334,139.771875,13102,中央区
533946221,1544,31417,80,1640,114,2335,454,11513,71,2287,130,1277,224,1720,136,888,47,561,35.68541666666667,139.77812500000002,13102,中央区
533946222,1699,21178,70,687,106,2762,459,4997,29,511,137,815,208,1825,306,2191,79,704,35.68541666666667,139.784375,13102,中央区
533946223,1769,39924,88,1803,155,5888,599,16246,58,1282,104,1670,255,2829,102,1499,53,704,35.68958333333334,139.77812500000002,13102,中央区
533946224,1310,24235,60,936,102,3549,445,7376,28,422,89,2652,156,1504,84,488,66,1294,35.68958333333334,139.784375,13102,中央区
533946231,451,8731,25,1004,24,748,156,2721,6,85,42,259,57,1550,29,199,15,125,35.68541666666667,139.790625,13102,中央区
533946232,353,3413,59,335,5,19,94,698,3,65,22,78,14,56,33,145,27,245,35.68541666666667,139.796875,13108,江東区
533946233,245,3250,30,214,21,453,72,1107,4,14,24,58,23,209,7,52,9,104,35.68958333333334,139.790625,13107,墨田区
533946234,392,2686,70,532,6,31,103,810,3,34,38,116,17,90,50,321,29,230,35.68958333333334,139.796875,13107,墨田区
533946241,235,2199,49,243,5,60,48,293,0,0,22,43,10,75,20,64,20,281,35.68541666666667,139.80312500000002,13108,江東区
533946242,178,1867,33,208,3,163,45,306,1,12,14,36,4,35,8,81,15,127,35.68541666666667,139.80937500000002,13108,江東区
533946243,429,3457,88,554,5,31,98,868,4,10,48,129,33,99,40,270,28,285,35.68958333333334,139.80312500000002,13107,墨田区
533946244,322,3707,45,304,4,19,70,876,6,499,39,106,9,25,28,234,27,849,35.68958333333334,139.80937500000002,13107,墨田区
533946251,202,2161,31,203,2,5,43,910,1,17,16,47,10,19,17,48,19,229,35.68541666666667,139.815625,13108,江東区
533946252,81,2381,13,300,1,6,13,239,0,0,11,19,1,1,4,37,5,75,35.68541666666667,139.821875,13108,江東区
533946253,325,2759,34,203,6,49,75,433,4,67,22,76,16,370,53,256,37,394,35.68958333333334,139.815625,13108,江東区
533946254,150,4444,25,499,2,3,26,2662,3,2,14,34,10,54,9,58,9,85,35.68958333333334,139.821875,13108,江東区
533946261,93,1381,8,48,3,11,13,131,0,0,3,6,3,238,13,57,14,659,35.68541666666667,139.828125,13108,江東区
533946262,90,801,8,47,0,0,14,95,1,12,2,11,4,7,18,69,15,234,35.68541666666667,139.834375,13108,江東区
533946263,338,3656,34,518,4,10,69,492,4,57,25,111,15,35,50,370,53,562,35.68958333333334,139.828125,13108,江東区
533946264,343,3008,17,68,2,2,91,648,3,18,18,48,8,22,61,385,58,1255,35.68958333333334,139.834375,13108,江東区
533946271,100,660,23,110,2,3,21,207,0,0,5,18,1,2,7,30,10,115,35.68541666666667,139.84062500000002,13108,江東区
533946272,40,900,5,34,1,4,11,698,0,0,1,2,7,35,1,11,2,17,35.68541666666667,139.846875,13123,江戸川区
533946273,257,1779,37,211,3,5,54,460,1,16,12,31,8,36,33,198,31,413,35.68958333333334,139.84062500000002,13108,江東区
533946274,99,1122,6,116,3,9,19,163,0,0,10,31,4,10,8,88,12,99,35.68958333333334,139.846875,13108,江東区
533946282,78,1029,6,45,3,3,12,316,0,0,6,10,4,11,10,150,5,123,35.68541666666667,139.859375,13123,江戸川区
533946283,26,204,1,4,1,1,6,53,0,0,1,2,2,11,1,4,7,71,35.68958333333334,139.853125,13123,江戸川区
533946284,30,234,14,145,0,0,1,6,0,0,4,11,2,3,0,0,0,0,35.68958333333334,139.859375,13123,江戸川区
533946291,241,3128,27,515,3,12,36,677,4,84,10,37,5,18,40,369,30,437,35.68541666666667,139.86562500000002,13123,江戸川区
533946292,135,1044,26,253,0,0,35,185,0,0,8,17,1,1,8,40,7,42,35.68541666666667,139.87187500000002,13123,江戸川区
533946293,153,1701,68,559,0,0,23,197,1,9,11,28,4,86,6,82,4,34,35.68958333333334,139.86562500000002,13123,江戸川区
533946294,155,2197,65,719,1,3,19,112,1,2,9,536,1,8,8,223,5,60,35.68958333333334,139.87187500000002,13123,江戸川区
533946301,519,16270,23,344,92,2785,97,3986,11,160,27,339,112,1262,33,358,21,1034,35.69375,139.753125,13101,千代田区
533946302,1218,39940,31,908,148,6771,269,8068,106,2833,100,2940,189,4294,119,1219,33,406,35.69375,139.759375,13101,千代田区
533946303,1412,32583,81,2113,252,5470,206,7053,40,391,138,1659,295,4641,90,1100,50,506,35.69791666666667,139.753125,13101,千代田区
533946304,1242,21147,44,482,182,3769,249,2946,29,1728,125,379,176,1283,155,1239,34,778,35.69791666666667,139.759375,13101,千代田区
533946311,2072,40016,79,801,229,7796,465,11997,67,1659,169,1128,417,4541,151,1281,66,933,35.69375,139.765625,13101,千代田区
533946312,2197,30042,106,1129,212,5801,605,6935,60,972,218,1469,304,2861,193,1498,74,952,35.69375,139.771875,13101,千代田区
533946313,1116,41611,39,1183,86,5147,241,8448,77,11636,96,828,154,2528,138,1915,66,2760,35.69791666666667,139.765625,13101,千代田区
533946314,1308,42252,53,9286,121,7339,453,7890,27,507,105,1281,110,2228,165,3579,27,487,35.69791666666667,139.771875,13101,千代田区
533946321,1877,28842,112,1291,252,7325,576,7920,53,905,143,1978,258,2281,76,1191,41,502,35.69375,139.77812500000002,13101,千代田区
533946322,1236,17263,49,947,104,1796,585,7983,15,388,81,297,103,529,75,614,26,495,35.69375,139.784375,13102,中央区
533946323,1670,28401,111,4146,223,4935,462,6897,17,296,132,448,215,1590,113,1048,51,515,35.69791666666667,139.77812500000002,13101,千代田区
533946324,1212,11915,93,540,83,1406,475,4464,19,255,98,313,74,510,142,1056,47,604,35.69791666666667,139.784375,13106,台東区
533946331,474,8273,44,696,17,494,125,1249,9,253,32,117,48,421,72,2758,28,284,35.69375,139.790625,13107,墨田区
533946332,641,7933,69,556,28,1454,215,2563,13,540,49,218,46,370,66,391,45,462,35.69375,139.796875,13107,墨田区
533946333,423,6721,34,327,33,335,166,3534,0,0,27,76,46,561,29,380,10,178,35.69791666666667,139.790625,13106,台東区
533946334,298,3860,50,279,3,16,97,1068,2,12,23,125,14,84,23,230,19,168,35.69791666666667,139.796875,13107,墨田区
533946341,355,3789,70,667,10,157,129,1659,1,9,32,74,7,71,25,118,21,243,35.69375,139.80312500000002,13107,墨田区
533946342,426,5139,45,551,21,341,122,1664,6,106,52,146,28,161,22,138,22,184,35.69375,139.80937500000002,13107,墨田区
533946343,351,2979,90,783,4,47,107,1189,3,5,32,102,17,86,15,110,21,270,35.69791666666667,139.80312500000002,13107,墨田区
533946344,691,15021,50,364,22,1728,203,3001,34,1844,78,557,29,689,59,943,39,551,35.69791666666667,139.80937500000002,13107,墨田区
533946351,670,10680,14,75,18,419,154,1565,23,592,61,524,37,388,194,1857,31,2585,35.69375,139.815625,13107,墨田区
533946352,202,3573,26,233,10,275,45,1065,11,534,21,85,17,299,6,30,7,131,35.69375,139.821875,13108,江東区
533946353,859,10004,20,306,20,409,239,2393,9,102,100,570,44,393,192,2399,62,578,35.69791666666667,139.815625,13107,墨田区
533946354,388,6407,16,137,10,646,87,1589,20,556,31,278,47,740,39,158,29,372,35.69791666666667,139.821875,13108,江東区
533946361,312,2937,27,217,5,167,70,699,11,52,27,94,23,97,49,225,30,356,35.69375,139.828125,13108,江東区
533946362,136,1406,21,286,4,58,35,288,1,13,6,29,6,8,9,40,10,168,35.69375,139.834375,13108,江東区
533946363,613,8862,13,109,3,50,186,1906,17,325,51,371,39,465,123,1258,42,412,35.69791666666667,139.828125,13108,江東区
533946364,187,1969,27,279,7,109,43,269,3,23,23,141,5,62,16,66,22,317,35.69791666666667,139.834375,13108,江東区
533946371,137,1039,40,209,2,6,39,196,0,0,5,17,7,28,7,100,10,174,35.69375,139.84062500000002,13108,江東区
533946372,39,939,4,31,0,0,8,247,1,2,2,4,1,1,1,5,15,518,35.69375,139.846875,13108,江東区
533946373,153,1520,21,106,5,39,38,532,0,0,7,16,5,27,15,94,16,238,35.69791666666667,139.84062500000002,13108,江東区
533946374,115,857,44,279,1,2,24,139,0,0,3,6,4,11,4,50,10,54,35.69791666666667,139.846875,13123,江戸川区
533946381,12,47,0,0,0,0,4,29,0,0,1,2,2,3,0,0,0,0,35.69375,139.853125,13123,江戸川区
533946382,14,336,0,0,0,0,0,0,0,0,1,5,1,7,2,8,0,0,35.69375,139.859375,13123,江戸川区
533946383,65,625,1,6,2,4,15,115,2,18,2,4,1,2,10,54,11,248,35.69791666666667,139.853125,13123,江戸川区
533946384,12,49,5,26,0,0,0,0,0,0,2,4,0,0,0,0,0,0,35.69791666666667,139.859375,13123,江戸川区
533946391,147,1098,31,126,2,2,19,145,0,0,10,23,6,30,8,50,14,252,35.69375,139.86562500000002,13123,江戸川区
533946392,198,1791,56,385,1,5,36,372,2,42,12,115,5,81,16,49,13,309,35.69375,139.87187500000002,13123,江戸川区
533946393,137,1187,15,108,1,1,28,85,3,48,12,28,3,5,10,44,15,545,35.69791666666667,139.86562500000002,13123,江戸川区
533946394,243,2060,60,471,0,0,54,502,6,58,8,26,12,64,10,33,22,385,35.69791666666667,139.87187500000002,13123,江戸川区
533946401,851,23168,26,336,106,6678,117,1647,22,934,95,449,85,861,141,2079,35,674,35.702083333333334,139.753125,13101,千代田区
533946402,501,17764,17,304,49,1448,105,1725,24,1042,63,647,81,880,19,403,20,1308,35.702083333333334,139.759375,13105,文京区
533946403,444,10852,23,250,27,444,92,1122,6,35,32,212,62,198,69,1227,28,319,35.706250000000004,139.753125,13105,文京区
533946404,1095,13895,60,645,117,2528,241,3272,14,1375,124,284,147,914,104,809,71,472,35.706250000000004,139.759375,13105,文京区
533946411,724,25103,45,464,75,1431,172,2897,14,141,67,942,89,806,52,5842,35,6539,35.702083333333334,139.765625,13105,文京区
533946412,1634,56960,82,3216,177,7248,618,11749,46,3999,125,3317,176,2771,138,1451,42,370,35.702083333333334,139.771875,13101,千代田区
533946413,1008,13268,68,865,98,1908,304,3865,11,424,74,215,118,953,45,291,42,695,35.706250000000004,139.765625,13105,文京区
533946414,1764,24327,79,981,121,3450,584,7090,43,970,187,838,139,1253,287,2039,61,485,35.706250000000004,139.771875,13106,台東区
533946421,1327,24068,132,2805,145,3515,451,7308,20,500,108,660,148,905,65,511,43,2125,35.702083333333334,139.77812500000002,13106,台東区
533946422,715,9463,132,872,33,333,281,3088,4,200,55,130,47,1131,32,149,23,178,35.702083333333334,139.784375,13106,台東区
533946423,1754,18243,183,1305,102,1892,704,5918,41,644,143,593,170,1474,109,1400,54,459,35.706250000000004,139.77812500000002,13106,台東区
533946424,817,7012,151,995,38,608,284,3121,8,27,60,154,52,263,37,174,32,202,35.706250000000004,139.784375,13106,台東区
533946431,534,5844,43,490,25,532,239,2473,10,129,35,89,34,283,32,234,25,247,35.702083333333334,139.790625,13106,台東区
533946432,273,4435,56,1052,6,98,77,1282,1,18,25,108,16,277,20,162,20,1015,35.702083333333334,139.796875,13107,墨田区
533946433,777,8289,103,560,28,492,278,2847,8,44,69,525,70,705,52,255,32,540,35.706250000000004,139.790625,13106,台東区
533946434,396,5518,76,1779,10,107,120,2071,8,76,32,96,31,208,39,332,22,340,35.706250000000004,139.796875,13107,墨田区
533946441,392,2800,84,373,2,4,125,856,2,14,33,81,10,19,40,181,21,506,35.702083333333334,139.80312500000002,13107,墨田区
533946442,414,3631,84,435,8,38,111,926,1,18,59,184,16,47,19,54,23,204,35.702083333333334,139.80937500000002,13107,墨田区
533946443,454,2677,104,507,4,19,121,712,5,107,29,73,20,156,39,130,32,317,35.706250000000004,139.80312500000002,13107,墨田区
533946444,244,2280,58,534,4,13,61,536,1,3,21,74,11,52,14,72,13,142,35.706250000000004,139.80937500000002,13107,墨田区
533946451,582,9679,60,408,11,195,162,1874,9,1615,68,481,24,687,71,539,44,800,35.702083333333334,139.815625,13107,墨田区
533946452,282,2679,28,236,4,110,74,902,2,168,30,76,24,122,33,149,29,330,35.702083333333334,139.821875,13108,江東区
533946453,409,3485,66,386,5,7,83,781,5,91,31,68,25,88,45,136,45,483,35.706250000000004,139.815625,13107,墨田区
533946454,153,1300,36,99,2,4,30,168,2,12,9,17,2,3,10,58,15,402,35.706250000000004,139.821875,13108,江東区
533946461,246,2187,34,135,3,69,67,524,3,48,16,31,11,73,18,109,31,348,35.702083333333334,139.828125,13108,江東区
533946462,76,884,20,101,1,7,17,168,1,1,3,23,4,10,5,27,3,21,35.702083333333334,139.834375,13108,江東区
533946463,176,4447,27,2507,2,7,42,669,1,12,10,15,7,89,18,192,28,533,35.706250000000004,139.828125,13107,墨田区
533946464,156,1168,45,314,0,0,35,279,1,1,14,32,4,9,12,75,10,238,35.706250000000004,139.834375,13107,墨田区
533946471,71,932,12,98,0,0,11,62,0,0,6,12,3,15,2,16,8,185,35.702083333333334,139.84062500000002,13123,江戸川区
533946472,185,1366,26,196,2,4,41,254,0,0,17,29,9,35,11,39,23,236,35.702083333333334,139.846875,13123,江戸川区
533946473,337,2898,14,118,2,3,70,595,4,85,41,126,14,59,63,534,43,511,35.706250000000004,139.84062500000002,13123,江戸川区
533946474,210,1544,13,63,3,6,64,491,2,18,23,53,10,51,15,135,24,295,35.706250000000004,139.846875,13123,江戸川区
533946481,62,424,9,76,0,0,14,68,0,0,8,15,3,6,0,0,7,86,35.702083333333334,139.853125,13123,江戸川区
533946482,33,158,8,51,1,2,8,36,0,0,5,19,0,0,2,8,1,7,35.702083333333334,139.859375,13123,江戸川区
533946483,13,232,7,105,0,0,2,98,0,0,1,1,0,0,0,0,0,0,35.706250000000004,139.853125,13123,江戸川区
533946484,39,301,9,72,0,0,4,27,0,0,6,13,1,5,4,22,2,11,35.706250000000004,139.859375,13123,江戸川区
533946491,163,2117,29,188,3,4,47,303,1,1,8,23,5,11,11,73,12,261,35.702083333333334,139.86562500000002,13123,江戸川区
